,0,1
0,-0.4708610323255167,5.260425789990043
1,-0.46759617877707216,5.26048215897319
2,-0.4642722434056883,5.260538349801512
3,-0.4608893576974835,5.260594360252249
4,-0.4574476554704934,5.260650188109775
5,-0.4539472728693812,5.260705831165688
6,-0.45038834836005104,5.260761287218894
7,-0.44677102272417013,5.260816554075698
8,-0.4430954390536008,5.260871629549891
9,-0.43936174274473894,5.26092651146283
10,-0.43557008149276344,5.260981197643533
11,-0.4317206052857936,5.261035685928757
12,-0.42781346639895546,5.261089974163091
13,-0.4238488193883583,5.261144060199034
14,-0.4198268210849827,5.261197941897087
15,-0.4157476305884735,5.26125161712583
16,-0.41161140926084827,5.261305083762014
17,-0.4074183207201141,5.2613583396906405
18,-0.4031685308337951,5.2614113828050435
19,-0.3988622077123709,5.261464211006978
20,-0.39449952170262703,5.2615168222067
21,-0.3900806453809158,5.26156921432305
22,-0.38560575354632953,5.261621385283532
23,-0.38107502321378894,5.261673333024402
24,-0.37648863360703566,5.261725055490744
25,-0.37184676615154655,5.261776550636553
26,-0.36714960446735634,5.261827816424817
27,-0.36239733436179256,5.261878850827598
28,-0.3575901438221276,5.261929651826108
29,-0.3527282230081401,5.261980217410794
30,-0.34781176424459637,5.262030545581415
31,-0.342840962013637,5.262080634347122
32,-0.3378160129470891,5.262130481726533
33,-0.3327371158186847,5.26218008574782
34,-0.3276044715362001,5.262229444448778
35,-0.32241828313350585,5.262278555876906
36,-0.3171787557625372,5.262327418089486
37,-0.31188609668517864,5.262376029153658
38,-0.30654051526506465,5.262424387146496
39,-0.3011422229592975,5.262472490155086
40,-0.2956914333100842,5.262520336276599
41,-0.29018836193628705,5.262567923618369
42,-0.2846332265248961,5.262615250297967
43,-0.2790262468224174,5.262662314443273
44,-0.27336764462618035,5.262709114192555
45,-0.2676576437755638,5.2627556476945365
46,-0.26189647014314255,5.262801913108477
47,-0.2560843516257503,5.262847908604237
48,-0.2502215181354672,5.262893632362357
49,-0.24430820159052424,5.262939082574126
50,-0.2383446359061281,5.262984257441652
51,-0.23233105698520906,5.263029155177938
52,-0.2262677027090889,5.263073774006947
53,-0.22015481292807193,5.263118112163676
54,-0.21399262945195607,5.263162167894224
55,-0.2077813960404673,5.263205939455864
56,-0.20152135839361818,5.263249425117107
57,-0.19521276414198807,5.263292623157776
58,-0.18885586283692724,5.263335531869069
59,-0.18245090594068625,5.263378149553632
60,-0.17599814681646753,5.263420474525621
61,-0.1694978407184038,5.2634625051107715
62,-0.16295024478146036,5.2635042396464655
63,-0.15635561801126463,5.263545676481794
64,-0.1497142212738587,5.263586813977625
65,-0.14302631728538162,5.263627650506668
66,-0.13629217060167664,5.263668184453538
67,-0.12951204760782709,5.263708414214817
68,-0.12268621650761591,5.263748338199125
69,-0.11581494731291975,5.263787954827172
70,-0.10889851183302568,5.263827262531829
71,-0.10193718366388027,5.263866259758188
72,-0.09493123817726556,5.26390494496362
73,-0.08788095250990913,5.2639433166178415
74,-0.08078660555251682,5.263981373202971
75,-0.0736484779387443,5.26401911321359
76,-0.06646685203409364,5.264056535156803
77,-0.05924201192474521,5.264093637552297
78,-0.05197424340631973,5.264130418932399
79,-0.0446638339725709,5.264166877842134
80,-0.03731107280401713,5.264203012839285
81,-0.029916250756497176,5.2642388224944465
82,-0.022479660349668862,5.264274305391082
83,-0.01500159575543547,5.264309460125582
84,-0.007482352786310376,5.264344285307319
85,7.777111628604061e-05,5.264378779558698
86,0.007678476893790753,5.2644129415152205
87,0.015319463882329076,5.264446769825529
88,0.02300042982460848,5.264480263151463
89,0.030721070881872814,5.264513420168116
90,0.03848108164592423,5.2645462395638845
91,0.046280155151203095,5.264578720040519
92,0.054117982886930927,5.2646108603131765
93,0.061994254809312865,5.264642659110475
94,0.06990865935380497,5.264674115174536
95,0.07786088344743636,5.264705227261041
96,0.08585061252119508,5.264735994139278
97,0.09387753052247017,5.264766414592191
98,0.1019413199275565,5.264796487416427
99,0.11004166175421104,5.264826211422383
100,0.11817823557427598,5.264855585434257
101,0.12635071952634958,5.264884608290091
102,0.13455879032852014,5.264913278841815
103,0.14280212329115471,5.264941595955301
104,0.15108039232974257,5.264969558510397
105,0.15939326997779246,5.264997165400977
106,0.16774042739978912,5.265024415534986
107,0.17612153440419975,5.265051307834482
108,0.18453625945653485,5.265077841235675
109,0.1929842696924643,5.265104014688973
110,0.20146523093098345,5.265129827159025
111,0.20997880768763333,5.265155277624756
112,0.21852466318777086,5.265180365079415
113,0.2271024593798906,5.265205088530607
114,0.23571185694899877,5.265229447000336
115,0.2443525153300331,5.265253439525048
116,0.2530240927213365,5.265277065155661
117,0.2617262460981781,5.265300322957606
118,0.2704586312263203,5.265323212010868
119,0.2792209026756388,5.265345731410015
120,0.2880127138337839,5.265367880264239
121,0.29683371691989313,5.26538965769739
122,0.3056835629983491,5.26541106284801
123,0.31456190199258094,5.265432094869367
124,0.32346838269891387,5.265452752929492
