,0,1
0,31.399999774773807,7.838869242574662
1,31.400000142234774,7.873459176864491
2,31.399999755880735,8.080703233911368
3,31.400000197039322,8.115206970466176
4,31.399999951411857,8.736347548933743
5,31.40000012347359,8.770942899958433
6,17.04004171071294,10.94039964244775
7,17.040041244174468,10.907526878682827
8,17.04004095628343,10.874769680138435
9,17.040040445203534,10.842126355993091
10,17.040039774508845,10.809595048046177
11,17.04003947683219,10.777173740613843
12,17.040039219443663,10.744860776710263
13,17.040038690078724,10.712654505210217
14,17.04003849170833,10.68055295133885
15,17.04003790882637,10.648554650850446
16,17.0400375897245,10.616657655305094
17,17.040036859598576,10.584860515453776
18,17.04003641140652,10.553161309974548
19,17.040036061417375,10.52155845031694
20,17.040035645403986,10.490050355094102
21,17.040035470795043,10.458635299158729
22,17.040034961074223,10.427311871007456
23,17.040034463381176,10.396078364630592
24,17.040033892244,10.36493323494059
25,17.040033635897565,10.333874801697048
26,17.040033192898832,10.302901683163409
27,17.040032990071097,10.27201221961535
28,17.04003256181556,10.241205042212833
29,17.040031915752976,10.21047864761186
30,17.040031535615974,10.179831408086965
31,17.0400310087201,10.149261975318511
32,17.040030856057246,10.1187687437209
33,17.040030240062066,10.088350506630743
34,16.980030107781236,10.074331212742841
35,16.98002956119101,10.043777357593836
36,16.980029280209017,10.013294694925674
37,16.98002848406211,9.982882022623453
38,16.98002825410154,9.952537663881452
39,16.98002784212624,9.922260428645991
40,16.980027439490108,9.892048894792751
41,16.980026790875627,9.86190176168824
42,16.92002679400991,9.84591238491457
43,16.900026280239686,9.820219956909714
44,16.900025690355598,9.789890297053484
45,16.90002520349136,9.759620334848545
46,16.900025100263143,9.729408683874547
47,16.900024278366917,9.699254265561214
48,16.90002398120809,9.669155503957814
49,16.9000236026381,9.639111230105396
50,16.900023017069763,9.609120177535782
51,16.90002258151224,9.579180992588501
52,16.900022200435266,9.549292422117272
53,16.82002167757514,9.534234214384071
54,16.820021221080516,9.504082176112188
55,16.8200208347777,9.473977546058011
56,16.820020474303597,9.443919075748152
57,16.820020109479334,9.413905520911843
58,16.82001925356721,9.383935717975113
59,16.82001884559966,9.354008276606509
60,16.82001842722866,9.324122044268186
61,16.82001802437714,9.294275794651504
62,16.820017676830666,9.264468306223117
63,16.82001696593513,9.234698428422824
64,16.820016430667835,9.20496487939479
65,16.820016152025715,9.175266452601159
66,16.76001557428877,9.153198586335577
67,16.76001522090008,9.123300875184844
68,16.7600147318962,9.093435058642573
69,16.760014238133408,9.063599932110115
70,16.760013409934214,9.03379434823751
71,16.760012878676505,9.004017058022885
72,16.760012341059923,8.97426692154922
73,16.760011980923444,8.944542751151992
74,16.74001168126743,8.916668603084382
75,16.680011100594495,8.892116475287173
76,16.68001049255325,8.862111485195665
77,16.680010097350625,8.832128072588006
78,16.680009209859755,8.802165126835284
79,16.680009039669457,8.772221395406335
80,16.680008431449554,8.742295803447986
81,16.680007669162947,8.71238717151805
82,16.680007049813018,8.682494327027259
83,16.680006883362438,8.652616104343076
84,16.680006063742795,8.622751412594738
85,16.68000540213987,8.592899061164909
86,16.68000524647236,8.563057893421231
87,16.60000433102675,8.535967546825642
88,16.600004133115426,8.505795694880357
89,16.600003275157924,8.475631732099451
90,16.60000263073996,8.445474478531914
91,16.60000213286607,8.415322786303749
92,16.600001727078336,8.385175507063632
93,16.600000894637578,8.355031495918809
94,16.600000559800257,8.324889594102244
95,16.599999752098412,8.294748658014663
96,16.599999420926768,8.26460753695249
97,16.599998620895438,8.2344650789211
98,16.599998326465595,8.20432014167488
99,16.599997617396397,8.174171565218462
100,16.53999702835724,8.14266696467904
101,16.539996392556876,8.112245526325278
102,16.539995709962753,8.081816936507183
103,16.539995064964636,8.051380034408071
104,16.539994554622176,8.020933659924308
105,16.53999381229144,7.990476632624729
106,16.53999343691765,7.960007811111066
107,16.539992611232528,7.929525987418888
108,16.459991667129138,7.8944291232268355
109,16.45999126141789,7.86356729036947
110,16.459990521631923,7.832688746605449
111,16.45999011245516,7.801792342576224
112,16.459989284373393,7.770876831702809
113,16.459988728014753,7.739941065725522
114,16.45998819592818,7.708983826751567
115,16.459987454248488,7.67800389043204
116,16.459986757578047,7.6470000700580165
117,16.39998603129866,7.610148274641276
118,16.39998519610797,7.578828464369725
119,16.39998451853866,7.547480901758123
120,16.3999838346709,7.516104336966686
121,16.399982994602794,7.484697514370946
122,16.399982336012215,7.453259229084392
123,16.399981736498965,7.421788220454303
124,16.399981087843344,7.390283222378422
125,16.399980296076855,7.35874296341985
126,16.39997975398351,7.327166231592641
127,16.399978923300853,7.295551684592288
128,16.39997822505172,7.263898104463256
129,16.399977622021506,7.232204205767051
130,16.31997685382344,7.188090677828695
131,16.319976100945297,7.155954305159573
132,16.31997513864384,7.123773183112445
133,16.319974464649476,7.091546069525297
134,16.31997365050409,7.05927156395518
135,16.319973223224842,7.026948419998261
136,16.239971905653913,6.98004182730463
137,16.23997107301612,6.947256026897518
138,16.239970645482998,6.914416947897183
139,16.239969811282116,6.881523051734144
140,16.239968712532107,6.848572966877798
141,16.239967974168348,6.81556541395567
142,16.239967301598117,6.782498923605719
143,16.239966417636683,6.749372015270151
144,16.239965994441164,6.716183400468678
145,16.23996485648696,6.68293138170512
146,16.239964174584518,6.649614762597459
147,16.179963329698868,6.602326578837054
148,16.179962515890715,6.56859979409974
149,16.179961461589755,6.534803257224096
150,16.17996048052046,6.500935532997007
151,16.17995990289538,6.466995184327191
152,16.179959151331705,6.4329805368384205
153,16.17995813071951,6.398890018205883
154,16.179957225804067,6.3647221684096795
155,16.17995637767064,6.330475402327851
156,16.179955546447875,6.296148125651758
157,16.108569751020283,6.241874797083639
158,16.09995341029078,6.2046074695887965
159,16.09995275125791,6.169651303689845
160,16.09995162931466,6.134607062624539
161,16.09995102844592,6.099473358651849
162,16.09995012193871,6.064248260590237
163,16.099949019714302,6.028930093021335
164,16.09994830720992,5.993517314599018
165,16.019943121363212,5.788121988460229
166,16.019942016845544,5.751714384925773
