,0,1
0,inf,inf
0,inf,inf
0,-6.0,2.0
0,-6.0,2.0
0,-6.0,2.0
0,-6.0,2.0
0,-5.9,2.0
0,-5.9,2.0
0,-5.801231165940487,1.9843565534959768
0,-5.801231165940487,1.9843565534959768
0,-5.801231165940487,1.9843565534959768
0,-5.801231165940487,1.9843565534959768
0,-5.617024861892135,1.9080558040845275
0,-5.617024861892135,1.9080558040845275
0,-5.617024861892135,1.9080558040845275
0,-5.536123162454641,1.84927727885528
0,-5.465412484335986,1.7785666007366252
0,-5.465412484335986,1.7785666007366252
0,-5.406633959106739,1.6976649012991305
0,-5.406633959106739,1.6976649012991305
0,-5.361234909132785,1.6085642488802938
0,-5.361234909132785,1.6085642488802938
0,-5.33033320969529,1.5134585972507784
0,-5.33033320969529,1.5134585972507784
0,-5.2849341597213355,1.4243579448319417
0,-5.2849341597213355,1.4243579448319417
0,-5.254032460283841,1.3292522932024262
0,-5.254032460283841,1.3292522932024262
0,-5.208633410309886,1.2401516407835895
0,-5.208633410309886,1.2401516407835895
0,-5.177731710872392,1.145045989154074
0,-5.177731710872392,1.145045989154074
0,-5.132332660898437,1.0559453367352374
0,-5.132332660898437,1.0559453367352374
0,-5.132332660898437,1.0559453367352374
0,-5.132332660898437,1.0559453367352374
0,-5.056031911486988,0.8717390326868852
0,-5.056031911486988,0.8717390326868852
0,-4.997253386257741,0.7908373332493905
0,-4.997253386257741,0.7908373332493905
0,-4.951854336283787,0.7017366808305537
0,-4.951854336283787,0.7017366808305537
0,-4.920952636846292,0.6066310292010384
0,-4.920952636846292,0.6066310292010384
0,-4.875553586872337,0.5175303767822016
0,-4.875553586872337,0.5175303767822016
0,-4.844651887434843,0.42242472515268625
0,-4.844651887434843,0.42242472515268625
0,-4.799252837460888,0.33332407273384945
0,-4.799252837460888,0.33332407273384945
0,-4.768351138023394,0.2382184211043341
0,-4.768351138023394,0.2382184211043341
0,-4.722952088049439,0.1491177686854973
0,-4.722952088049439,0.1491177686854973
0,-4.6920503886119445,0.054012117055981954
0,-4.6920503886119445,0.054012117055981954
0,-4.64665133863799,-0.035088535362854834
0,-4.64665133863799,-0.035088535362854834
0,-4.615749639200495,-0.13019418699237018
0,-4.615749639200495,-0.13019418699237018
0,-4.570350589226541,-0.21929483941120698
0,-4.570350589226541,-0.21929483941120698
0,-4.539448889789046,-0.3144004910407223
0,-4.539448889789046,-0.3144004910407223
0,-4.494049839815092,-0.4035011434595591
0,-4.494049839815092,-0.4035011434595591
0,-4.463148140377597,-0.49860679508907446
0,-4.463148140377597,-0.49860679508907446
0,-4.4177490904036425,-0.5877074475079113
0,-4.4177490904036425,-0.5877074475079113
0,-4.386847390966148,-0.6828130991374266
0,-4.386847390966148,-0.6828130991374266
0,-4.341448340992193,-0.7719137515562634
0,-4.341448340992193,-0.7719137515562634
0,-4.310546641554699,-0.8670194031857787
0,-4.310546641554699,-0.8670194031857787
0,-4.265147591580744,-0.9561200556046155
0,-4.265147591580744,-0.9561200556046155
0,-4.2342458921432495,-1.051225707234131
0,-4.2342458921432495,-1.051225707234131
0,-4.188846842169295,-1.1403263596529676
0,-4.188846842169295,-1.1403263596529676
0,-4.1579451427318,-1.235432011282483
0,-4.1579451427318,-1.235432011282483
0,-4.112546092757846,-1.3245326637013197
0,-4.112546092757846,-1.3245326637013197
0,-4.112546092757846,-1.3245326637013197
0,-4.112546092757846,-1.3245326637013197
0,-4.036245343346397,-1.5087389677496719
0,-4.036245343346397,-1.5087389677496719
0,-4.005343643908902,-1.6038446193791873
0,-4.005343643908902,-1.6038446193791873
0,-3.9599445939349476,-1.692945271798024
0,-3.9599445939349476,-1.692945271798024
0,-3.929042894497453,-1.7880509234275395
0,-3.929042894497453,-1.7880509234275395
0,-3.8836438445234984,-1.8771515758463762
0,-3.8836438445234984,-1.8771515758463762
0,-3.8527421450860038,-1.9722572274758916
0,-3.8527421450860038,-1.9722572274758916
0,-3.8073430951120493,-2.0613578798947283
0,-3.8073430951120493,-2.0613578798947283
0,-3.7764413956745546,-2.1564635315242437
0,-3.7764413956745546,-2.1564635315242437
0,-3.7310423457006,-2.2455641839430807
0,-3.7310423457006,-2.2455641839430807
0,-3.7001406462631055,-2.340669835572596
0,-3.7001406462631055,-2.340669835572596
0,-3.654741596289151,-2.429770487991433
0,-3.654741596289151,-2.429770487991433
0,-3.6238398968516563,-2.5248761396209485
0,-3.6238398968516563,-2.5248761396209485
0,-3.578440846877702,-2.6139767920397854
0,-3.578440846877702,-2.6139767920397854
0,-3.578440846877702,-2.6139767920397854
0,-3.578440846877702,-2.6139767920397854
0,-3.5021400974662527,-2.7981830960881378
0,-3.5021400974662527,-2.7981830960881378
0,-3.4433615722370052,-2.8790847955256327
0,-3.4433615722370052,-2.8790847955256327
0,-3.3979625222630507,-2.9681854479444696
0,-3.3979625222630507,-2.9681854479444696
0,-3.3979625222630507,-2.9681854479444696
0,-3.3979625222630507,-2.9681854479444696
0,-3.3216617728516016,-3.152391751992822
0,-3.3216617728516016,-3.152391751992822
0,-3.262883247622354,-3.233293451430317
0,-3.262883247622354,-3.233293451430317
0,-3.2174841976483997,-3.322394103849154
0,-3.2174841976483997,-3.322394103849154
0,-3.186582498210905,-3.4174997554786692
0,-3.186582498210905,-3.4174997554786692
0,-3.1411834482369505,-3.506600407897506
0,-3.1411834482369505,-3.506600407897506
0,-3.1411834482369505,-3.506600407897506
0,-3.1411834482369505,-3.506600407897506
0,-3.1095263727429,-3.6014572978484423
0,-3.1095263727429,-3.6014572978484423
0,-3.004000102581373,-3.770625773391905
0,-3.004000102581373,-3.770625773391905
0,-2.9578938913837045,-3.8593625599519106
0,-2.9578938913837045,-3.8593625599519106
0,-2.926236815889654,-3.9542194499028467
0,-2.926236815889654,-3.9542194499028467
0,-2.8801306046919852,-4.042956236462852
0,-2.8801306046919852,-4.042956236462852
0,-2.8484735291979346,-4.137813126413788
0,-2.8484735291979346,-4.137813126413788
0,-2.802367318000266,-4.226549912973794
0,-2.802367318000266,-4.226549912973794
0,-2.7707102425062153,-4.32140680292473
0,-2.7707102425062153,-4.32140680292473
0,-2.7246040313085467,-4.410143589484735
