,0,1
0,-6.0,2.0
1,-5.978571428571429,2.0
2,-5.978571428571429,2.0
3,-5.978571428571429,2.0
4,-5.942142857142858,2.0
5,-5.942142857142858,2.0
6,-5.895214285714286,2.0
7,-5.840935714285715,2.0
8,-5.840935714285715,2.0
9,-5.781512142857143,2.0
10,-5.781512142857143,2.0
11,-5.718487071428571,2.0
12,-5.718487071428571,2.0
13,-5.65294095,2.0
14,-5.65294095,2.0
15,-5.585630093571428,2.0
16,-5.585630093571428,2.0
17,-5.517083922642857,2.0
18,-5.517083922642857,2.0
19,-5.447673031564285,2.0
20,-5.447673031564285,2.0
21,-5.377656836380714,2.0
22,-5.377656836380714,2.0
23,-5.307216928323642,2.0
24,-5.307216928323642,2.0
25,-5.236480421255121,2.0
26,-5.236480421255121,2.0
27,-5.165536294878585,2.0
28,-5.165536294878585,2.0
29,-5.094446834986438,2.0
30,-5.094446834986438,2.0
31,-5.023255641633364,2.0
32,-5.023255641633364,2.0
33,-4.951993234857641,2.0
34,-4.951993234857641,2.0
35,-4.880680978686063,2.0
36,-4.880680978686063,2.0
37,-4.809333827937387,2.0
38,-4.809333827937387,2.0
39,-4.737962250984742,2.0
40,-4.737962250984742,2.0
41,-4.666573575689319,2.0
42,-4.666573575689319,2.0
43,-4.595172931553952,2.0
44,-4.595172931553952,2.0
45,-4.523763909230624,2.0
46,-4.523763909230624,2.0
47,-4.473777593604294,2.0
48,-4.473777593604294,2.0
49,-4.43302165647777,1.9935448937083136
50,-4.43302165647777,1.9935448937083136
51,-4.394107785898246,1.9809010107003682
52,-4.394107785898246,1.9809010107003682
53,-4.352949484724803,1.9599298087945427
54,-4.352949484724803,1.9599298087945427
55,-4.308539760326823,1.9276642553624133
56,-4.308539760326823,1.9276642553624133
57,-4.267752015116295,1.886876510151885
58,-4.267752015116295,1.886876510151885
59,-4.232015825369922,1.8376898646784512
60,-4.232015825369922,1.8376898646784512
61,-4.203107200254739,1.7809534933276834
62,-4.203107200254739,1.7809534933276834
63,-4.182748881169918,1.7182970298357683
64,-4.182748881169918,1.7182970298357683
65,-4.17225512648783,1.6520420703171108
66,-4.17225512648783,1.6520420703171108
67,-4.17225512648783,1.5742865920791205
68,-4.17225512648783,1.5742865920791205
69,-4.185333097764466,1.4917155311223849
70,-4.185333097764466,1.4917155311223849
71,-4.2115665330673036,1.41097731916729
72,-4.2115665330673036,1.41097731916729
73,-4.248770886485187,1.3379596642988254
74,-4.248770886485187,1.3379596642988254
75,-4.288135045586928,1.272858078406577
76,-4.288135045586928,1.272858078406577
77,-4.320739333161213,1.20766756107598
78,-4.320739333161213,1.20766756107598
79,-4.344313281914422,1.1389965986634536
80,-4.344313281914422,1.1389965986634536
81,-4.3586275967391055,1.0672425268590324
82,-4.3586275967391055,1.0672425268590324
83,-4.3652389514704355,0.9941365210870914
84,-4.3652389514704355,0.9941365210870914
85,-4.366653738159381,0.9209698868256078
86,-4.366653738159381,0.9209698868256078
87,-4.365263419305073,0.8482223901653788
88,-4.365263419305073,0.8482223901653788
89,-4.36282219249531,0.7758987009927015
90,-4.36282219249531,0.7758987009927015
91,-4.360394497302091,0.7038677741989686
92,-4.360394497302091,0.7038677741989686
93,-4.358493782902843,0.6320176319377832
94,-4.358493782902843,0.6320176319377832
95,-4.357260394639408,0.5602837236935546
96,-4.357260394639408,0.5602837236935546
97,-4.3566219720339925,0.48863255227154945
98,-4.3566219720339925,0.48863255227154945
99,-4.3564159348166545,0.41704382932205925
100,-4.3564159348166545,0.41704382932205925
101,-4.356469232239451,0.34550198633918977
102,-4.356469232239451,0.34550198633918977
103,-4.356640334715524,0.27399417344000865
104,-4.356640334715524,0.27399417344000865
105,-4.3568335293326985,0.20251032181633138
106,-4.3568335293326985,0.20251032181633138
107,-4.356996349528113,0.1310430990844265
108,-4.356996349528113,0.1310430990844265
109,-4.3571091085149325,0.05958742079507269
110,-4.3571091085149325,0.05958742079507269
111,-4.357172693884921,-0.011860186437027229
112,-4.357172693884921,-0.011860186437027229
113,-4.357198080758057,-0.08330211830395615
114,-4.357198080758057,-0.08330211830395615
115,-4.357198935924648,-0.15474005403278301
116,-4.357198935924648,-0.15474005403278301
117,-4.357187345450198,-0.2261751815291802
118,-4.357187345450198,-0.2261751815291802
119,-4.357172017083305,-0.29760834093086286
120,-4.357172017083305,-0.29760834093086286
121,-4.357158104700396,-0.3690401233600475
122,-4.357158104700396,-0.3690401233600475
123,-4.357147881479029,-0.44047094268640885
124,-4.357147881479029,-0.44047094268640885
125,-4.357141693410345,-0.511901088046415
126,-4.357141693410345,-0.511901088046415
127,-4.357141693410345,-0.511901088046415
128,-4.357138848839747,-0.5833307615053069
129,-4.357138285514348,-0.6547601044683602
130,-4.357138285514348,-0.6547601044683602
131,-4.357138983497692,-0.7261892159915762
132,-4.357138983497692,-0.7261892159915762
133,-4.357140162557148,-0.7976181654795373
134,-4.357140162557148,-0.7976181654795373
135,-4.357141329496183,-0.8690470015441042
136,-4.357141329496183,-0.8690470015441042
137,-4.357142240316597,-0.9404757582179598
138,-4.357142240316597,-0.9404757582179598
139,-4.357142827902565,-1.0119044593206892
140,-4.357142827902565,-1.0119044593206892
141,-4.35714312796064,-1.083333121523259
142,-4.35714312796064,-1.083333121523259
143,-4.357143219956996,-1.1547617564946295
144,-4.357143219956996,-1.1547617564946295
145,-4.357143188209186,-1.2261903724034176
146,-4.357143188209186,-1.2261903724034176
147,-4.357143101392478,-1.2976189749681215
148,-4.357143101392478,-1.2976189749681215
149,-4.357143005644929,-1.369047568191941
150,-4.357143005644929,-1.369047568191941
151,-4.357142925949294,-1.4404761548771767
152,-4.357142925949294,-1.4404761548771767
153,-4.357142871357249,-1.5119047369854264
154,-4.357142871357249,-1.5119047369854264
155,-4.357142841015291,-1.5833333158897873
156,-4.357142841015291,-1.5833333158897873
157,-4.357142831057481,-1.644047608594395
158,-4.357142831057481,-1.644047608594395
159,-4.352256450346942,-1.6894791744020332
160,-4.352256450346942,-1.6894791744020332
161,-4.341424517004558,-1.7295161894416666
162,-4.341424517004558,-1.7295161894416666
163,-4.3233784229378625,-1.769785489873598
164,-4.3233784229378625,-1.769785489873598
165,-4.2954006584723325,-1.8126397741640405
166,-4.2954006584723325,-1.8126397741640405
167,-4.254704313591919,-1.857617988708582
168,-4.254704313591919,-1.857617988708582
169,-4.205920452350318,-1.8969270388717745
170,-4.205920452350318,-1.8969270388717745
171,-4.149690765592031,-1.9292098488731526
172,-4.149690765592031,-1.9292098488731526
173,-4.087380746783116,-1.9529553524150145
174,-4.087380746783116,-1.9529553524150145
175,-4.0210580823136075,-1.9668847876092554
176,-4.0210580823136075,-1.9668847876092554
177,-3.9426528792363693,-1.9708033471305366
178,-3.9426528792363693,-1.9708033471305366
179,-3.858430567456653,-1.961744837427834
180,-3.858430567456653,-1.961744837427834
181,-3.774872942747525,-1.93913849127038
182,-3.774872942747525,-1.93913849127038
183,-3.6979474795329574,-1.9046654775749774
184,-3.6979474795329574,-1.9046654775749774
185,-3.6979474795329574,-1.9046654775749774
186,-3.631002299305769,-1.863812741725813
187,-3.5655327839496325,-1.829112048263961
188,-3.5655327839496325,-1.829112048263961
189,-3.497089845880986,-1.8033643276162319
190,-3.497089845880986,-1.8033643276162319
191,-3.4254688550478782,-1.7870607297358543
192,-3.4254688550478782,-1.7870607297358543
193,-3.352262766306801,-1.7789071698635983
194,-3.352262766306801,-1.7789071698635983
195,-3.2788738119012386,-1.7764884551105464
196,-3.2788738119012386,-1.7764884551105464
197,-3.205903573332291,-1.7773413090559935
198,-3.205903573332291,-1.7773413090559935
199,-3.1334097122726083,-1.7795775418625404
200,-3.1334097122726083,-1.7795775418625404
201,-3.06126355720034,-1.7820022285222725
202,-3.06126355720034,-1.7820022285222725
203,-2.989337582182192,-1.7839990759934756
204,-2.989337582182192,-1.7839990759934756
205,-2.989337582182192,-1.7839990759934756
206,-2.9175522730374337,-1.7853573946046724
207,-2.8458647725177966,-1.7861087524986041
208,-2.8458647725177966,-1.7861087524986041
209,-2.774249843054432,-1.7863978902887334
210,-2.774249843054432,-1.7863978902887334
211,-2.70268916827486,-1.7863952112034043
212,-2.70268916827486,-1.7863952112034043
213,-2.631168014905791,-1.7862477729386121
214,-2.631168014905791,-1.7862477729386121
215,-2.5596748268511833,-1.786059755726055
216,-2.5596748268511833,-1.786059755726055
217,-2.4882011014162466,-1.7858917818388071
218,-2.4882011014162466,-1.7858917818388071
219,-2.4882011014162466,-1.7858917818388071
220,-2.416740888284689,-1.7857698124410082
221,-2.416740888284689,-1.7857698124410082
222,-2.3452901076662718,-1.7856969606843516
223,-2.2738459498527845,-1.785664262867501
224,-2.2738459498527845,-1.785664262867501
225,-2.2024064522351745,-1.785658639418981
226,-2.2024064522351745,-1.785658639418981
227,-2.1309702298832836,-1.7856677537371899
228,-2.1309702298832836,-1.7856677537371899
229,-2.0595363038911287,-1.7856822821473062
230,-2.0595363038911287,-1.7856822821473062
231,-1.988103985046077,-1.785696403911368
232,-1.988103985046077,-1.785696403911368
233,-1.9166727903751761,-1.785707296267316
234,-1.9166727903751761,-1.785707296267316
235,-1.9166727903751761,-1.785707296267316
236,-1.8452423823052115,-1.7857142399623451
237,-1.8452423823052115,-1.7857142399623451
238,-1.7738125249255283,-1.7857177214979512
239,-1.7023830531907758,-1.7857187259763743
240,-1.7023830531907758,-1.7857187259763743
241,-1.7023830531907758,-1.7857187259763743
242,-1.6309538515137048,-1.785718276714228
243,-1.6309538515137048,-1.785718276714228
244,-1.5595248389149607,-1.785717196866176
245,-1.488095958673775,-1.7857160331255262
246,-1.488095958673775,-1.7857160331255262
247,-1.4166671710774275,-1.7857150768120729
248,-1.4166671710774275,-1.7857150768120729
249,-1.3452384483293487,-1.7857144291359142
250,-1.3452384483293487,-1.7857144291359142
251,-1.2738097709749476,-1.7857140745654752
252,-1.2738097709749476,-1.7857140745654752
253,-1.2023811253971102,-1.7857139425268183
254,-1.2023811253971102,-1.7857139425268183
255,-1.1309525020636815,-1.785713950047804
256,-1.1309525020636815,-1.785713950047804
257,-1.0595238943016936,-1.785714025736862
258,-1.0595238943016936,-1.785714025736862
259,-0.9880952974397772,-1.785714119290834
260,-0.9880952974397772,-1.785714119290834
261,-0.9166667082078815,-1.7857142017299754
262,-0.9166667082078815,-1.7857142017299754
263,-0.845238124316974,-1.785714260946174
264,-0.845238124316974,-1.785714260946174
265,-0.7738095441647522,-1.78571429586172
266,-0.7738095441647522,-1.78571429586172
267,-0.7023809666296161,-1.78571431114504
268,-0.7023809666296161,-1.78571431114504
269,-0.630952390926446,-1.7857143133372515
270,-0.630952390926446,-1.7857143133372515
271,-0.5595238165056549,-1.7857143085141503
272,-0.5595238165056549,-1.7857143085141503
273,-0.4880952429825298,-1.7857143012169145
274,-0.4880952429825298,-1.7857143012169145
275,-0.41666667008777114,-1.7857142942463051
276,-0.41666667008777114,-1.7857142942463051
277,-0.34523809763286867,-1.7857142889327107
278,-0.34523809763286867,-1.7857142889327107
279,-0.27380952548586523,-1.7857142855862511
280,-0.27380952548586523,-1.7857142855862511
281,-0.20238095355439137,-1.7857142839404576
282,-0.20238095355439137,-1.7857142839404576
283,-0.130952381773788,-1.7857142834976671
284,-0.130952381773788,-1.7857142834976671
285,-0.0595238100987943,-1.7857142837512618
286,-0.0595238100987943,-1.7857142837512618
287,0.01190476150227264,-1.7857142842987073
288,0.01190476150227264,-1.7857142842987073
289,0.08333333305159084,-1.7857142848757683
290,0.08333333305159084,-1.7857142848757683
291,0.15476190456468494,-1.7857142853439814
292,0.15476190456468494,-1.7857142853439814
293,0.22619047605242215,-1.785714285657439
294,0.22619047605242215,-1.785714285657439
295,0.2976190475224096,-1.7857142858263495
296,0.2976190475224096,-1.7857142858263495
297,0.3690476189799727,-1.7857142858867912
298,0.3690476189799727,-1.7857142858867912
299,0.3690476189799727,-1.7857142858867912
300,0.4404761904288382,-1.7857142858800468
301,0.5119047618716154,-1.7857142858411545
302,0.5119047618716154,-1.7857142858411545
303,0.5833333333101307,-1.7857142857945225
304,0.5833333333101307,-1.7857142857945225
305,0.6547619047456629,-1.7857142857540131
306,0.6547619047456629,-1.7857142857540131
