,0,1,2
168,-13.707150271416475,0.28265304392782686,1.0
169,-13.707150271416475,0.28265304392782686,1.0
170,-13.798088845960462,0.3116889531616095,1.0
171,-13.798088845960462,0.3116889531616095,1.0
172,-13.699378254720788,0.29568210534219197,1.0
173,-13.699378254720788,0.29568210534219197,1.0
174,-13.601020137299807,0.2776354785825811,1.0
175,-13.601020137299807,0.2776354785825811,1.0
176,-13.695344188676476,0.31084652090123616,1.0
177,-13.695344188676476,0.31084652090123616,1.0
178,-13.787267956931938,0.33421638048231594,1.0
179,-13.787267956931938,0.33421638048231594,1.0
180,-13.687689729677778,0.3250415967290658,1.0
181,-13.687689729677778,0.3250415967290658,1.0
182,-14.046569147176069,0.5484398094980624,1.0
183,-14.046569147176069,0.5484398094980624,1.0
184,-14.146922655033219,0.9391285154249961,1.0
185,-14.146922655033219,0.9391285154249961,1.0
186,-13.98336174168168,1.2810307539811059,1.0
187,-13.98336174168168,1.2810307539811059,1.0
188,-14.075231099493399,1.3205278563464993,1.0
189,-14.075231099493399,1.3205278563464993,1.0
190,-14.121474290406438,1.3497211253577255,1.0
191,-14.121474290406438,1.3497211253577255,1.0
192,-14.123136246959348,1.351179349272436,1.0
193,-14.123136246959348,1.351179349272436,1.0
194,-14.105015162312885,1.3293801517893984,1.0
195,-14.105015162312885,1.3293801517893984,1.0
196,-14.077357290952445,1.2828652792016433,1.0
197,-14.077357290952445,1.2828652792016433,1.0
198,-14.046944878639913,1.2065811681413747,1.0
199,-14.046944878639913,1.2065811681413747,1.0
200,-14.024899252022774,1.1090414821307168,1.0
201,-14.024899252022774,1.1090414821307168,1.0
202,-14.018383612253182,1.0092539757063508,1.0
203,-14.018383612253182,1.0092539757063508,1.0
204,-13.996337985636043,0.9117142896956929,1.0
205,-13.996337985636043,0.9117142896956929,1.0
206,-13.959305208663912,0.8188241748839843,1.0
207,-13.959305208663912,0.8188241748839843,1.0
208,-13.908197151210583,0.7328708941825054,1.0
209,-13.908197151210583,0.7328708941825054,1.0
210,-13.844272263268476,0.6559709026247106,1.0
211,-13.844272263268476,0.6559709026247106,1.0
212,-13.769104587733263,0.5900177332191925,1.0
213,-13.769104587733263,0.5900177332191925,1.0
214,-13.684545002243835,0.536635371882735,1.0
215,-13.684545002243835,0.536635371882735,1.0
216,-13.603691296670133,0.4777908454167914,1.0
217,-13.603691296670133,0.4777908454167914,1.0
218,-13.51462772236283,0.43231909889647924,1.0
219,-13.51462772236283,0.43231909889647924,1.0
220,-13.423001671494749,0.3922608063427557,1.0
221,-13.423001671494749,0.3922608063427557,1.0
222,-13.338770186923634,0.3383622255919965,1.0
223,-13.338770186923634,0.3383622255919965,1.0
224,-13.264007327347898,0.27195051858141944,1.0
225,-13.264007327347898,0.27195051858141944,1.0
226,-13.179775842776783,0.2180519378306603,1.0
227,-13.179775842776783,0.2180519378306603,1.0
228,-13.098619233358031,0.15962587560110367,1.0
229,-13.098619233358031,0.15962587560110367,1.0
230,-13.009321946683608,0.11461482592898617,1.0
231,-13.009321946683608,0.11461482592898617,1.0
232,-12.928165337264856,0.05618876369942954,1.0
233,-12.928165337264856,0.05618876369942954,1.0
234,-12.847795342557749,-0.003314714776871598,1.0
235,-12.847795342557749,-0.003314714776871598,1.0
236,-12.772759423265537,-0.06941774659820807,1.0
237,-12.772759423265537,-0.06941774659820807,1.0
238,-12.694975633670747,-0.13226424273183213,1.0
239,-12.694975633670747,-0.13226424273183213,1.0
240,-12.6129046747335,-0.18939880056787853,1.0
241,-12.6129046747335,-0.18939880056787853,1.0
242,-12.522906331499325,-0.23299121063091294,1.0
243,-12.522906331499325,-0.23299121063091294,1.0
244,-12.440835372562077,-0.29012576846695937,1.0
245,-12.440835372562077,-0.29012576846695937,1.0
246,-12.35908934283537,-0.3477242634466048,1.0
247,-12.35908934283537,-0.3477242634466048,1.0
248,-12.287360132133621,-0.41740152180328843,1.0
249,-12.287360132133621,-0.41740152180328843,1.0
250,-12.211369929876534,-0.4824052844707454,1.0
251,-12.211369929876534,-0.4824052844707454,1.0
252,-12.135209756929425,-0.5472098217861721,1.0
253,-12.135209756929425,-0.5472098217861721,1.0
254,-12.04984957896474,-0.5993024317979291,1.0
255,-12.04984957896474,-0.5993024317979291,1.0
256,-11.967482027860614,-0.6560085736620088,1.0
257,-11.967482027860614,-0.6560085736620088,1.0
258,-11.89357385689684,-0.7233701522123177,1.0
259,-11.89357385689684,-0.7233701522123177,1.0
260,-11.815722360899093,-0.7861327570890505,1.0
261,-11.815722360899093,-0.7861327570890505,1.0
262,-11.748638760558006,-0.8602933299379527,1.0
263,-11.748638760558006,-0.8602933299379527,1.0
264,-11.670779801115275,-0.9230466759403392,1.0
265,-11.670779801115275,-0.9230466759403392,1.0
266,-11.584062628551452,-0.9728475994512162,1.0
267,-11.584062628551452,-0.9728475994512162,1.0
268,-11.500114218634538,-1.0271860248279403,1.0
269,-11.500114218634538,-1.0271860248279403,1.0
270,-11.423218013076887,-1.0911154669562386,1.0
271,-11.423218013076887,-1.0911154669562386,1.0
272,-11.348697686232706,-1.1577992047566674,1.0
273,-11.348697686232706,-1.1577992047566674,1.0
274,-11.27398458339555,-1.2242668831006904,1.0
275,-11.27398458339555,-1.2242668831006904,1.0
276,-11.19771639924538,-1.2889442677605216,1.0
277,-11.19771639924538,-1.2889442677605216,1.0
278,-11.112269430932432,-1.340894393902102,1.0
279,-11.112269430932432,-1.340894393902102,1.0
280,-11.034141513547342,-1.4033125685395307,1.0
281,-11.034141513547342,-1.4033125685395307,1.0
282,-10.959969628943416,-1.4703836616743673,1.0
283,-10.959969628943416,-1.4703836616743673,1.0
284,-10.881730276733366,-1.5326620990805189,1.0
285,-10.881730276733366,-1.5326620990805189,1.0
286,-10.812884805077928,-1.605190031855004,1.0
287,-10.812884805077928,-1.605190031855004,1.0
288,-10.733541067057029,-1.6660552208949702,1.0
289,-10.733541067057029,-1.6660552208949702,1.0
290,-10.645652768827512,-1.713758963246272,1.0
291,-10.645652768827512,-1.713758963246272,1.0
292,-10.564123950798878,-1.7716645055617861,1.0
293,-10.564123950798878,-1.7716645055617861,1.0
294,-10.485157870846095,-1.833018871477267,1.0
295,-10.485157870846095,-1.833018871477267,1.0
296,-10.416761931784098,-1.905970879810333,1.0
297,-10.416761931784098,-1.905970879810333,1.0
298,-10.337795851831315,-1.967325245725814,1.0
299,-10.337795851831315,-1.967325245725814,1.0
300,-10.269399912769318,-2.04027725405888,1.0
301,-10.269399912769318,-2.04027725405888,1.0
302,-10.198566141215878,-2.1108646240872004,1.0
303,-10.198566141215878,-2.1108646240872004,1.0
304,-10.117562153463188,-2.169502103297703,1.0
305,-10.117562153463188,-2.169502103297703,1.0
306,-10.028750333813422,-2.2154636164418253,1.0
307,-10.028750333813422,-2.2154636164418253,1.0
308,-9.94822189975945,-2.274752496586546,1.0
309,-9.94822189975945,-2.274752496586546,1.0
310,-9.87795972860623,-2.3459088547341898,1.0
311,-9.87795972860623,-2.3459088547341898,1.0
312,-9.797889348103576,-2.405814899221872,1.0
313,-9.797889348103576,-2.405814899221872,1.0
314,-9.709433396831981,-2.4524576337540287,1.0
315,-9.709433396831981,-2.4524576337540287,1.0
316,-9.629363016329327,-2.512363678241711,1.0
317,-9.629363016329327,-2.512363678241711,1.0
318,-9.54940351682308,-2.572417640964504,1.0
319,-9.54940351682308,-2.572417640964504,1.0
320,-9.479822960973024,-2.644240661282486,1.0
321,-9.479822960973024,-2.644240661282486,1.0
322,-9.408253264931533,-2.714081756695777,1.0
323,-9.408253264931533,-2.714081756695777,1.0
324,-9.335475067816567,-2.782662614263287,1.0
325,-9.335475067816567,-2.782662614263287,1.0
326,-9.266915073022298,-2.8554604652879556,1.0
327,-9.266915073022298,-2.8554604652879556,1.0
328,-9.187811072651613,-2.9166369078565997,1.0
329,-9.187811072651613,-2.9166369078565997,1.0
330,-9.100399197187313,-2.965208134192918,1.0
331,-9.100399197187313,-2.965208134192918,1.0
332,-9.021661720769941,-3.0268555981101284,1.0
333,-9.021661720769941,-3.0268555981101284,1.0
334,-8.953537421383594,-3.100061334450386,1.0
335,-8.953537421383594,-3.100061334450386,1.0
336,-8.874799944966222,-3.161708798367596,1.0
337,-8.874799944966222,-3.161708798367596,1.0
338,-8.787388069501922,-3.2102800247039145,1.0
339,-8.787388069501922,-3.2102800247039145,1.0
340,-8.70865059308455,-3.2719274886211247,1.0
341,-8.70865059308455,-3.2719274886211247,1.0
342,-8.626092137734716,-3.328355331484815,1.0
343,-8.626092137734716,-3.328355331484815,1.0
344,-8.553377373379895,-3.3970034417634154,1.0
345,-8.553377373379895,-3.3970034417634154,1.0
346,-8.491497574515616,-3.475558457469075,1.0
347,-8.491497574515616,-3.475558457469075,1.0
348,-8.418090906800854,-3.5434661973446926,1.0
349,-8.418090906800854,-3.5434661973446926,1.0
350,-8.350284778726703,-3.6169667347277064,1.0
351,-8.350284778726703,-3.6169667347277064,1.0
352,-8.271815439361282,-3.678955143156657,1.0
353,-8.271815439361282,-3.678955143156657,1.0
354,-8.184615064264573,-3.7279050622882908,1.0
355,-8.184615064264573,-3.7279050622882908,1.0
356,-8.106145724899152,-3.7898934707172414,1.0
357,-8.106145724899152,-3.7898934707172414,1.0
358,-8.03822849604219,-3.8632913591363995,1.0
359,-8.03822849604219,-3.8632913591363995,1.0
360,-7.959665481564705,-3.9251610023890513,1.0
361,-7.959665481564705,-3.9251610023890513,1.0
362,-7.891748252707743,-3.9985588908082095,1.0
363,-7.891748252707743,-3.9985588908082095,1.0
364,-7.813185238230258,-4.060428534060861,1.0
365,-7.813185238230258,-4.060428534060861,1.0
366,-7.725910920284379,-4.109246496196553,1.0
367,-7.725910920284379,-4.109246496196553,1.0
368,-7.647347905806893,-4.171116139449205,1.0
369,-7.647347905806893,-4.171116139449205,1.0
370,-7.579301798649801,-4.24439456260886,1.0
371,-7.579301798649801,-4.24439456260886,1.0
372,-7.508292236108084,-4.314805087586551,1.0
373,-7.508292236108084,-4.314805087586551,1.0
374,-7.431398185954375,-4.378737122208944,1.0
375,-7.431398185954375,-4.378737122208944,1.0
376,-7.35786807377333,-4.446511177736432,1.0
377,-7.35786807377333,-4.446511177736432,1.0
378,-7.274641041169411,-4.501948178412389,1.0
379,-7.274641041169411,-4.501948178412389,1.0
380,-7.201110928988366,-4.569722233939877,1.0
381,-7.201110928988366,-4.569722233939877,1.0
382,-7.122773903723399,-4.63187776846928,1.0
383,-7.122773903723399,-4.63187776846928,1.0
384,-7.05512460502568,-4.705522675867598,1.0
385,-7.05512460502568,-4.705522675867598,1.0
386,-6.976787579760713,-4.767678210397,1.0
387,-6.976787579760713,-4.767678210397,1.0
388,-6.909138281062995,-4.841323117795318,1.0
389,-6.909138281062995,-4.841323117795318,1.0
390,-6.830801255798027,-4.903478652324721,1.0
391,-6.830801255798027,-4.903478652324721,1.0
392,-6.744096607709116,-4.953301378060855,1.0
393,-6.744096607709116,-4.953301378060855,1.0
394,-6.666253429163672,-5.0160742986073945,1.0
395,-6.666253429163672,-5.0160742986073945,1.0
396,-6.599188477564182,-5.090251736329104,1.0
397,-6.599188477564182,-5.090251736329104,1.0
398,-6.521345299018738,-5.153024656875643,1.0
399,-6.521345299018738,-5.153024656875643,1.0
400,-6.440981034965978,-5.212535874837119,1.0
401,-6.440981034965978,-5.212535874837119,1.0
402,-6.529665487117094,-5.166329079377398,1.0
403,-6.529665487117094,-5.166329079377398,1.0
404,-6.624486421827783,-5.134564471075214,1.0
405,-6.624486421827783,-5.134564471075214,1.0
406,-6.723109032992828,-5.118024200007656,1.0
407,-6.723109032992828,-5.118024200007656,1.0
408,-6.7206718723527565,-5.118046346364037,1.0
409,-6.7206718723527565,-5.118046346364037,1.0
410,-6.621764970498753,-5.103301016064495,1.0
411,-6.621764970498753,-5.103301016064495,1.0
412,-6.526382454590417,-5.073264776969095,1.0
413,-6.526382454590417,-5.073264776969095,1.0
414,-6.436872958725832,-5.028677220968929,1.0
415,-6.436872958725832,-5.028677220968929,1.0
416,-6.355440503758171,-4.970636241670336,1.0
417,-6.355440503758171,-4.970636241670336,1.0
418,-6.284090226987559,-4.900571000610612,1.0
419,-6.284090226987559,-4.900571000610612,1.0
420,-6.224579009026083,-4.820206736557853,1.0
421,-6.224579009026083,-4.820206736557853,1.0
422,-6.178372213566362,-4.731522284406737,1.0
423,-6.178372213566362,-4.731522284406737,1.0
424,-6.146607605264178,-4.6367013496960485,1.0
425,-6.146607605264178,-4.6367013496960485,1.0
426,-6.13006733419662,-4.538078738531003,1.0
427,-6.13006733419662,-4.538078738531003,1.0
428,-6.129158676731384,-4.438082866908166,1.0
429,-6.129158676731384,-4.438082866908166,1.0
430,-6.143904007030926,-4.339175965054163,1.0
431,-6.143904007030926,-4.339175965054163,1.0
432,-6.14299534956569,-4.239180093431326,1.0
433,-6.14299534956569,-4.239180093431326,1.0
434,-6.157740679865232,-4.1402731915773225,1.0
435,-6.157740679865232,-4.1402731915773225,1.0
436,-6.156832022399996,-4.040277319954486,1.0
437,-6.156832022399996,-4.040277319954486,1.0
438,-6.171577352699538,-3.9413704181004827,1.0
439,-6.171577352699538,-3.9413704181004827,1.0
440,-6.170668695234302,-3.841374546477646,1.0
441,-6.170668695234302,-3.841374546477646,1.0
442,-6.185414025533844,-3.742467644623643,1.0
443,-6.185414025533844,-3.742467644623643,1.0
444,-6.184505368068608,-3.642471773000806,1.0
445,-6.184505368068608,-3.642471773000806,1.0
446,-6.19925069836815,-3.543564871146803,1.0
447,-6.19925069836815,-3.543564871146803,1.0
448,-6.198342040902914,-3.4435689995239662,1.0
449,-6.198342040902914,-3.4435689995239662,1.0
450,-6.213087371202456,-3.3446620976699633,1.0
451,-6.213087371202456,-3.3446620976699633,1.0
452,-6.21217871373722,-3.2446662260471264,1.0
453,-6.21217871373722,-3.2446662260471264,1.0
454,-6.226924044036762,-3.1457593241931234,1.0
455,-6.226924044036762,-3.1457593241931234,1.0
456,-6.226015386571526,-3.0457634525702866,1.0
457,-6.226015386571526,-3.0457634525702866,1.0
458,-6.240760716871068,-2.9468565507162836,1.0
459,-6.240760716871068,-2.9468565507162836,1.0
460,-6.239852059405832,-2.8468606790934468,1.0
461,-6.239852059405832,-2.8468606790934468,1.0
462,-6.254597389705374,-2.747953777239444,1.0
463,-6.254597389705374,-2.747953777239444,1.0
464,-6.253688732240138,-2.647957905616607,1.0
465,-6.253688732240138,-2.647957905616607,1.0
466,-6.26843406253968,-2.549051003762604,1.0
467,-6.26843406253968,-2.549051003762604,1.0
468,-6.267525405074444,-2.449055132139767,1.0
469,-6.267525405074444,-2.449055132139767,1.0
470,-6.282270735373986,-2.350148230285764,1.0
471,-6.282270735373986,-2.350148230285764,1.0
472,-6.28136207790875,-2.2501523586629273,1.0
473,-6.28136207790875,-2.2501523586629273,1.0
474,-6.296107408208292,-2.1512454568089243,1.0
475,-6.296107408208292,-2.1512454568089243,1.0
476,-6.295198750743056,-2.0512495851860875,1.0
477,-6.295198750743056,-2.0512495851860875,1.0
478,-6.309944081042598,-1.9523426833320843,1.0
479,-6.309944081042598,-1.9523426833320843,1.0
480,-6.309035423577362,-1.8523468117092474,1.0
481,-6.309035423577362,-1.8523468117092474,1.0
482,-6.323780753876904,-1.7534399098552442,1.0
483,-6.323780753876904,-1.7534399098552442,1.0
484,-6.322872096411668,-1.6534440382324074,1.0
485,-6.322872096411668,-1.6534440382324074,1.0
486,-6.33761742671121,-1.5545371363784042,1.0
487,-6.33761742671121,-1.5545371363784042,1.0
488,-6.336708769245974,-1.4545412647555673,1.0
489,-6.336708769245974,-1.4545412647555673,1.0
490,-6.351454099545516,-1.3556343629015641,1.0
491,-6.351454099545516,-1.3556343629015641,1.0
492,-6.35054544208028,-1.2556384912787273,1.0
493,-6.35054544208028,-1.2556384912787273,1.0
494,-6.365290772379822,-1.156731589424724,1.0
495,-6.365290772379822,-1.156731589424724,1.0
496,-6.364382114914586,-1.0567357178018872,1.0
497,-6.364382114914586,-1.0567357178018872,1.0
498,-6.379127445214128,-0.957828815947884,1.0
499,-6.379127445214128,-0.957828815947884,1.0
500,-6.378218787748892,-0.8578329443250472,1.0
501,-6.378218787748892,-0.8578329443250472,1.0
502,-6.392964118048434,-0.758926042471044,1.0
503,-6.392964118048434,-0.758926042471044,1.0
504,-6.392055460583198,-0.6589301708482072,1.0
505,-6.392055460583198,-0.6589301708482072,1.0
506,-6.40680079088274,-0.560023268994204,1.0
507,-6.40680079088274,-0.560023268994204,1.0
508,-6.405892133417504,-0.4600273973713671,1.0
509,-6.405892133417504,-0.4600273973713671,1.0
510,-6.420637463717046,-0.36112049551736397,1.0
511,-6.420637463717046,-0.36112049551736397,1.0
512,-6.41972880625181,-0.2611246238945271,1.0
513,-6.41972880625181,-0.2611246238945271,1.0
514,-6.434474136551352,-0.16221772204052398,1.0
515,-6.434474136551352,-0.16221772204052398,1.0
516,-6.433565479086116,-0.062221850417687116,1.0
517,-6.433565479086116,-0.062221850417687116,1.0
518,-6.448310809385658,0.03668505143631602,1.0
519,-6.448310809385658,0.03668505143631602,1.0
520,-6.447402151920422,0.1366809230591529,1.0
521,-6.447402151920422,0.1366809230591529,1.0
522,-6.462147482219964,0.23558782491315602,1.0
523,-6.462147482219964,0.23558782491315602,1.0
524,-6.461238824754728,0.3355836965359929,1.0
525,-6.461238824754728,0.3355836965359929,1.0
526,-6.47598415505427,0.43449059838999604,1.0
527,-6.47598415505427,0.43449059838999604,1.0
528,-6.475075497589034,0.5344864700128329,1.0
529,-6.475075497589034,0.5344864700128329,1.0
530,-6.489820827888576,0.6333933718668361,1.0
531,-6.489820827888576,0.6333933718668361,1.0
532,-6.48891217042334,0.7333892434896729,1.0
533,-6.48891217042334,0.7333892434896729,1.0
534,-6.5036145384963415,0.8323025407405785,1.0
535,-6.5036145384963415,0.8323025407405785,1.0
536,-6.502662447280372,0.9322980082494435,1.0
537,-6.502662447280372,0.9322980082494435,1.0
538,-6.516225345716295,1.031373978020205,1.0
539,-6.516225345716295,1.031373978020205,1.0
540,-6.514122366036702,1.1313518629571608,1.0
541,-6.514122366036702,1.1313518629571608,1.0
542,-6.527685264472625,1.2304278327279223,1.0
543,-6.527685264472625,1.2304278327279223,1.0
544,-6.525582284793032,1.3304057176648783,1.0
545,-6.525582284793032,1.3304057176648783,1.0
546,-6.539145183228955,1.4294816874356397,1.0
547,-6.539145183228955,1.4294816874356397,1.0
548,-6.537042203549362,1.5294595723725957,1.0
549,-6.537042203549362,1.5294595723725957,1.0
550,-6.550605101985285,1.6285355421433572,1.0
551,-6.550605101985285,1.6285355421433572,1.0
552,-6.548502122305692,1.728513427080313,1.0
553,-6.548502122305692,1.728513427080313,1.0
554,-6.562065020741615,1.8275893968510746,1.0
555,-6.562065020741615,1.8275893968510746,1.0
556,-6.559962041062022,1.9275672817880305,1.0
557,-6.559962041062022,1.9275672817880305,1.0
558,-6.573524939497945,2.026643251558792,1.0
559,-6.573524939497945,2.026643251558792,1.0
560,-6.571421959818352,2.126621136495748,1.0
561,-6.571421959818352,2.126621136495748,1.0
562,-6.584984858254275,2.2256971062665096,1.0
563,-6.584984858254275,2.2256971062665096,1.0
564,-6.582881878574682,2.3256749912034658,1.0
565,-6.582881878574682,2.3256749912034658,1.0
566,-6.596219096714259,2.424781593467378,1.0
567,-6.596219096714259,2.424781593467378,1.0
568,-6.593888423259584,2.5247544295842337,1.0
569,-6.593888423259584,2.5247544295842337,1.0
570,-6.607225641399161,2.623861031848146,1.0
571,-6.607225641399161,2.623861031848146,1.0
572,-6.604894967944485,2.7238338679650016,1.0
573,-6.604894967944485,2.7238338679650016,1.0
574,-6.616918626089622,2.823108394631256,1.0
575,-6.616918626089622,2.823108394631256,1.0
576,-6.613264295579718,2.9230416016673777,1.0
577,-6.613264295579718,2.9230416016673777,1.0
578,-6.625287953724855,3.022316128333632,1.0
