,0,1
0,3.263803735424035,4.117239267783064
1,3.254401868109265,4.117239408499453
2,3.262997257670752,4.077239364243876
3,3.262854289397381,4.0572394614839045
4,3.2630924382299664,4.017239470697495
5,3.254034293941742,4.017239554288747
6,3.264034004589927,3.9772395326759624
7,3.255921993117947,3.9572396952949833
8,3.2667785138702614,3.9172396373017513
9,3.25807158559833,3.917239701151069
10,3.260941641052266,3.8772397980596494
11,3.2626490456251656,3.8572397789069184
12,3.26453918457954,3.8372397951050843
13,3.247584515359672,3.83723991499578
14,3.2605596251372697,3.7972399513574997
15,3.2630773859976836,3.7772399138516373
16,3.257579048695683,3.75724004330096
17,3.249336117665825,3.75724010955338
18,3.2637036839777167,3.7172400902114138
19,3.2705913223871024,3.67724010100705
20,3.262649992115634,3.6772401761102795
21,3.2546680459886326,3.6772403057386294
22,3.2626360736248485,3.637240339536182
23,3.2547671693932774,3.6372403170785157
24,3.259123439968471,3.6172404154797735
25,3.268433011211588,3.577240356992241
26,3.260758215223044,3.5772404787425165
27,3.2530410037473465,3.577240554903801
28,3.2634770079923126,3.5372405152718933
29,3.2558776312088225,3.5372406660640614
30,3.261484723458837,3.517240587692666
31,3.259820564224642,3.4972407139840374
32,3.2659278042237854,3.4772407242953145
33,3.2584880565110432,3.4772408335795513
34,3.2715083977266173,3.437240799552633
35,3.2641933432176664,3.4372408698188783
36,3.271112480208313,3.417240882693246
37,3.271063133226784,3.397240923031447
38,3.2638303321993902,3.397241020448387
39,3.2565510303245215,3.397241109332282
40,3.2720217593013,3.3572410493566833
41,3.264873443361601,3.357241127398785
42,3.257677471377873,3.3572411814948317
43,3.25878073850066,3.337241234369745
44,3.251578308511437,3.3372413736974567
45,3.260250847344357,3.3172413505127305
46,3.2620933863332207,3.29724136659323
47,3.2713347080783737,3.277241358803608
48,3.264313992234347,3.277241398350501
49,3.2669186488540713,3.2572414755368957
50,3.2598925811637773,3.2572415424225367
51,3.2528143316032962,3.2572415999691438
52,3.2559017823780025,3.237241675391399
53,3.248815770042213,3.237241763951824
54,3.277101814420039,3.197241626478524
55,3.2632816795510426,3.197241771089457
56,3.274476121705815,3.1772417324508986
57,3.2675887136438035,3.177241793602758
58,3.272317466610842,3.157241797344255
59,3.2654251121435633,3.1572418848912043
60,3.2584758302149264,3.1572419832911787
61,3.263737947207765,3.1372420269939023
62,3.256781667499995,3.137242093098258
63,3.2694419667724333,3.117242067918024
64,3.2555744015507546,3.117242228957347
65,3.256493522389258,3.1093761976266157
66,3.256493501650526,3.10248808742296
67,3.256493466780576,3.0888872289849028
68,3.2564934351346286,3.0821725057294644
69,3.2564933788632398,3.075513640886334
70,3.256493322629325,3.062359605137346
71,3.256493337583295,3.055862591194722
72,3.25649326820788,3.049417828847633
73,3.25649323144609,3.036681274204434
74,3.2564932111136216,3.0303878457079607
75,3.2564932642058046,3.02414315522485
76,3.256493174739707,3.0117971687320804
77,3.2564931666915355,3.0056941995554554
78,3.2564931429333863,2.9996369372573017
79,3.256493085079162,2.9876565568011046
80,3.2564930974424864,2.9817319632715256
81,3.2564930028014984,2.9758502776398577
82,3.2564929774757454,2.964212503852748
83,3.2564929935285916,2.958455130529707
84,3.2564929780099785,2.9527379410167125
85,3.2564929429069385,2.941421513962489
86,3.2564928514271565,2.935821097993805
87,3.256492866413798,2.9302582891760296
88,3.2564927933616987,2.9192434736459605
89,3.25649279889615,2.913790249065676
90,3.2564927661277028,2.9083724490116722
91,3.2564927215689736,2.897640838073788
92,3.256492677786001,2.8923259830531016
93,3.256492675722512,2.8870443585974637
94,3.256492622848761,2.8765788920128252
95,3.256492600192616,2.871394034410806
96,3.256492578368711,2.8662404457282364
97,3.2564925248097785,2.8560251844679168
98,3.256492479082774,2.8509625914172005
99,3.2564924555466717,2.845929393176567
100,3.2564924203865773,2.8359494423919216
101,3.256492396889049,2.8310018278138687
102,3.256492371749272,2.826081884097901
103,3.2564923093001155,2.8163233502895766
104,3.2564922576918596,2.811483953754359
105,3.2564922263299407,2.8066705837595483
106,3.256492207885561,2.797120374166908
107,3.256492149280257,2.7923828124330337
108,3.2564921211407993,2.787669741087138
109,3.2564920709326395,2.7783156543864784
110,3.2564920701774698,2.7736739075510974
111,3.256492039162911,2.7690552477639114
112,3.2564919827093943,2.759885753573359
113,3.256491913380572,2.7553342657918383
114,3.2564918821463027,2.7508044713674473
115,3.256491844686042,2.7418087111633787
116,3.256491830787846,2.737342110646468
117,3.256491786931193,2.7328959620342377
118,3.2564917465291687,2.724063719825588
119,3.256491723249074,2.719677036419199
120,3.256491668896812,2.715309596967087
121,3.25649161709244,2.706631212396638
122,3.256491570976167,2.7023197199217943
123,3.2564915567189754,2.698026297568646
124,3.2564914596701797,2.6894926402922357
125,3.256491465563262,2.6852518221947266
126,3.2564914106539358,2.6810280341380506
127,3.2564913350207676,2.6726304028869077
128,3.2564913230913377,2.6684560418842422
129,3.2564912670427972,2.664297673470181
130,3.2564912403778483,2.6560278258413788
131,3.2564911952966322,2.6519158894882904
132,3.2564911760447943,2.647818937096635
133,3.2564910997862286,2.639669086080309
134,3.2564910476345386,2.6356157190760126
135,3.256491031370506,2.6315764002926874
136,3.256490982885834,2.623539054360008
137,3.2564909233911905,2.6195405925356776
138,3.256490901236242,2.615555289291024
139,3.2564908337208127,2.60762334741539
140,3.256490783111849,2.603676285136468
141,3.256490759667365,2.599741535165945
142,3.2564907007806605,2.5919081802448862
143,3.256490624670981,2.5880091815768247
144,3.2564906074450013,2.5841216700992837
145,3.2564905265838826,2.5763803926100977
146,3.2564904986814285,2.5725262238422695
147,3.2564904881762278,2.5686827750142034
148,3.2564903898503,2.561027316869242
149,3.256490356832823,2.557214914560289
150,3.25649033706188,2.5534124819921873
151,3.256490243646197,2.5458368212199054
152,3.2564901858159154,2.5420632260651965
153,3.2564901731193996,2.5382988677887197
154,3.256490109265238,2.5307972044455376
155,3.2564900335970433,2.5270595560772264
156,3.256490012012228,2.5233304441533875
157,3.2564899320474803,2.5158971994153965
158,3.256489865512986,2.512192730391344
159,3.256489837112462,2.5084961269394435
160,3.256489784624123,2.5011258830728034
161,3.2564897100545913,2.497451926682051
162,3.256489689050752,2.4937851782517857
163,3.2564896114016206,2.486472708223095
164,3.256489577517715,2.4828266636839516
165,3.256489526297752,2.479187206943571
166,3.2564894376006492,2.4719274193514185
167,3.256489379064597,2.4683067832508123
168,3.256489378092161,2.464692101850162
169,3.256489291728764,2.4574800433704853
170,3.256489199128328,2.453882365082251
171,3.2564891500253346,2.4502900411528348
172,3.2564890695645903,2.4431208826671007
173,3.25648904475559,2.4395437524200685
174,3.2564890177325725,2.4359713949561477
175,3.256488929318736,2.428840420890348
176,3.2564888876456233,2.425281512499889
177,3.2564888241482146,2.421726801577071
178,3.256488748054258,2.414629386563498
179,3.2564887089881407,2.411086402470085
